0.0,0.65,0.98,0.0,0.0,0.71,0,0.0,False,True,True,False,3
0.0,0.65,0.98,0.0,0.0,0.71,0,0.0,True,True,True,True,0.2
0.0,0.65,0.98,0.0,0.0,0.71,0,0.0,True,False,False,True,0.2
0.62,0.0,0.0,0.97,0.73,0.0,0.0,0,True,False,False,True,3
0.62,0.0,0.0,0.97,0.73,0.0,0.0,0,True,True,True,True,0.2
0.62,0.0,0.0,0.97,0.73,0.0,0.0,0,False,True,True,False,0.2
