0.39,0.61,0.59,0.21,0.38,0.63,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.38,0.62,0.61,0.2,0.37,0.64,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.37,0.63,0.62,0.18,0.36,0.65,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.36,0.65,0.63,0.17,0.36,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.35,0.66,0.65,0.15,0.35,0.67,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.34,0.68,0.66,0.14,0.34,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.33,0.69,0.67,0.13,0.33,0.68,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.32,0.7,0.68,0.11,0.32,0.69,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.32,0.72,0.7,0.1,0.31,0.7,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.31,0.73,0.71,0.08,0.3,0.71,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.3,0.74,0.72,0.07,0.29,0.72,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.29,0.76,0.74,0.06,0.29,0.73,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.28,0.77,0.75,0.04,0.28,0.73,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.27,0.78,0.76,0.03,0.27,0.74,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.26,0.8,0.78,0.01,0.26,0.75,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.25,0.81,0.79,0.0,0.25,0.76,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.13,0.81,0.79,0.0,0.25,0.76,0.0,0.0,1.0,1.0,1.0,1.0,0.1
0.0,0.81,0.79,0.0,0.25,0.76,0.0,0.0,1.0,1.0,1.0,1.0,0.1
0.0,0.81,0.79,0.0,0.25,0.76,0.0,0.0,1.0,1.0,1.0,1.0,0.1
0.0,0.81,0.79,0.0,0.25,0.76,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.0,0.81,0.79,0.0,0.25,0.76,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.0,0.81,0.79,0.0,0.25,0.76,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.01,0.8,0.78,0.01,0.26,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.03,0.79,0.76,0.03,0.27,0.74,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.04,0.78,0.75,0.04,0.28,0.73,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.05,0.77,0.74,0.06,0.29,0.73,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.07,0.76,0.72,0.07,0.29,0.72,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.08,0.75,0.71,0.08,0.3,0.71,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.09,0.74,0.7,0.1,0.31,0.7,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.11,0.74,0.68,0.11,0.32,0.69,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.12,0.73,0.67,0.13,0.33,0.68,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.14,0.72,0.66,0.14,0.34,0.68,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.15,0.71,0.65,0.15,0.35,0.67,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.16,0.7,0.63,0.17,0.36,0.66,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.18,0.69,0.62,0.18,0.36,0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.19,0.68,0.61,0.2,0.37,0.64,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.2,0.67,0.59,0.21,0.38,0.63,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.22,0.66,0.58,0.22,0.39,0.62,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.23,0.65,0.57,0.24,0.4,0.62,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.24,0.64,0.55,0.25,0.41,0.61,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.26,0.63,0.54,0.27,0.42,0.6,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.27,0.62,0.53,0.28,0.43,0.59,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.28,0.61,0.51,0.29,0.44,0.58,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.3,0.6,0.5,0.31,0.44,0.57,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.31,0.6,0.49,0.32,0.45,0.56,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.32,0.59,0.47,0.34,0.46,0.56,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.34,0.58,0.46,0.35,0.47,0.55,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.35,0.57,0.45,0.36,0.48,0.54,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.36,0.56,0.43,0.38,0.49,0.53,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.38,0.55,0.42,0.39,0.5,0.52,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.39,0.54,0.41,0.41,0.51,0.51,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.41,0.53,0.39,0.42,0.52,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.42,0.52,0.38,0.43,0.52,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.43,0.51,0.37,0.45,0.53,0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.45,0.5,0.36,0.46,0.54,0.48,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.46,0.49,0.34,0.48,0.55,0.47,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.47,0.48,0.33,0.49,0.56,0.46,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.49,0.47,0.32,0.5,0.57,0.45,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.5,0.46,0.3,0.52,0.58,0.45,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.51,0.46,0.29,0.53,0.59,0.44,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.53,0.45,0.28,0.55,0.59,0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.54,0.44,0.26,0.56,0.6,0.42,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.55,0.43,0.25,0.57,0.61,0.41,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.57,0.42,0.24,0.59,0.62,0.4,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.58,0.41,0.22,0.6,0.63,0.39,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.59,0.4,0.21,0.62,0.64,0.39,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.61,0.39,0.2,0.63,0.65,0.38,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.62,0.38,0.18,0.64,0.66,0.37,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.63,0.37,0.17,0.66,0.67,0.36,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.65,0.36,0.16,0.67,0.67,0.35,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.66,0.35,0.14,0.69,0.68,0.34,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.68,0.34,0.13,0.7,0.69,0.33,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.69,0.33,0.12,0.71,0.7,0.33,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.7,0.32,0.11,0.73,0.71,0.32,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.72,0.32,0.09,0.74,0.72,0.31,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.73,0.31,0.08,0.76,0.73,0.3,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.74,0.3,0.07,0.77,0.74,0.29,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.76,0.29,0.05,0.78,0.74,0.28,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.77,0.28,0.04,0.8,0.75,0.28,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.78,0.27,0.03,0.81,0.76,0.27,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.8,0.26,0.01,0.83,0.77,0.26,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.25,0.0,0.84,0.78,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.1
0.81,0.13,0.0,0.84,0.78,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.1
0.81,0.0,0.0,0.84,0.78,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.1
0.81,0.0,0.0,0.84,0.78,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.1
0.81,0.0,0.0,0.84,0.78,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.81,0.0,0.0,0.84,0.78,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.1
0.81,0.0,0.0,0.84,0.78,0.25,0.0,0.0,0.0,1.0,1.0,0.0,0.1
