0.82,0.04,0.0,0.85,0.8,0.08,0.0,0.0,True,False,False,True,2
0.82,0.04,0.0,0.85,0.8,0.08,0.0,0.0,True,True,True,True,0.25
0.82,0.04,0.0,0.85,0.8,0.08,0.0,0.0,False,True,True,False,0.25
0.18,0.67,0.74,0.0,0.06,0.77,0,0,False,True,True,False,2
0.18,0.67,0.74,0.0,0.06,0.77,0,0,True,True,True,True,0.25
0.18,0.67,0.74,0.0,0.06,0.77,0,0,True,False,False,True,0.25
