0.13,0.62,0.63,0.0,0.15,0.54,0.0,0.0,True,False,False,True,2
0.13,0.62,0.63,0.0,0.15,0.54,0.0,0.0,True,True,True,True,0.25
0.13,0.62,0.63,0.0,0.15,0.54,0.0,0.0,False,True,True,False,0.25
0.92,0.12,0.0,1,1,0.0,0,0,False,True,True,False,2
0.92,0.12,0.0,1,1,0.0,0,0,True,True,True,True,0.25
0.92,0.12,0.0,1,1,0.0,0,0,True,False,False,True,0.25
