0.64,0.06,0.0,1.04,0.72,0.04,0.0,0.0,True,False,False,True,5
0.64,0.06,0.0,1.04,0.72,0.04,0.0,0.0,True,True,True,True,0.66
0.64,0.06,0.0,1.04,0.72,0.04,0.0,0.0,False,True,True,False,0.25
0.05,0.74,0.89,0.0,0.07,0.71,0,0,False,True,True,False,5
0.05,0.74,0.89,0.0,0.07,0.71,0,0,True,True,True,True,0.66
0.05,0.74,0.89,0.0,0.07,0.71,0,0,True,False,False,True,0.25
