0.98,0.92,0.0,1.1,1.1,0.55,0.0,0.0,True,False,False,True,5
0.98,0.92,0.0,1.1,1.1,0.55,0.0,0.0,True,True,True,True,0.66
0.98,0.92,0.0,1.1,1.1,0.55,0.0,0.0,False,True,True,False,0.25
0.0,0.0,0.0,0.32,0.0,0.0,0,0,False,True,True,False,5
0.0,0.0,0.0,0.32,0.0,0.0,0,0,True,True,True,True,0.66
0.0,0.0,0.0,0.32,0.0,0.0,0,0,True,False,False,True,0.25
