0.25,0.56,0.99,0.0,0.25,0.73,0.0,0.0,False,True,True,False,3.0
0.0,0.56,0.99,0.0,0.25,0.73,0.0,0.0,True,True,True,True,0.66
0.0,0.56,0.99,0.0,0.25,0.73,0.0,0.0,True,False,False,True,0.25
0.63,0.25,0.0,0.99,0.55,0.25,0.0,0.0,True,False,False,True,3.0
0.63,0.0,0.0,0.99,0.55,0.25,0.0,0.0,True,True,True,True,0.66
0.63,0.0,0.0,0.99,0.55,0.25,0.0,0.0,False,True,True,False,0.25
