0.0,0.63,0.9,0.0,0.0,0.66,0,0.0,False,True,True,False,3
0.0,0.63,0.9,0.0,0.0,0.66,0,0.0,False,True,True,True,0.2
0.0,0.63,0.9,0.0,0.0,0.0,0,0.0,False,True,True,True,0.2
0.0,0.63,0.9,0.0,0.0,0.66,0,0.0,True,True,True,True,0.2
0.6,0.63,0.9,0.0,0.0,0.66,0,0.0,True,True,True,True,0.2
0.0,0.63,0.9,0.0,0.0,0.66,0,0.0,True,False,False,True,0.2
0.6,0.0,0.0,0.9,0.68,0.0,0.0,0,True,False,False,True,3
0.6,0.0,0.0,0.9,0.68,0.0,0.0,0,True,False,True,True,0.2
0.6,0.0,0.0,0.9,0.0,0.0,0.0,0,True,False,True,True,0.2
0.6,0.0,0.0,0.9,0.68,0.0,0.0,0,True,True,True,True,0.2
0.6,0.63,0.0,0.9,0.68,0.0,0.0,0,True,True,True,True,0.2
0.6,0.0,0.0,0.9,0.68,0.0,0.0,0,False,True,True,False,0.2
